time_s,phase,altitude_m,vertical_velocity_m_s,vertical_acceleration_m_s2
4.616249999999992,coast,101.21494195348053,1.2733439994203675,-9.801852217501121
4.666249999999992,coast,101.26635900012356,0.7833717395691022,-9.797808121438344
4.716249999999992,coast,101.29328186219624,0.2935631872765365,-9.79538085354937
4.766249999999991,coast,101.29571661405575,-0.1961663457858313,-9.793968826617515
4.816249999999991,coast,101.27366616868606,-0.6858336953852117,-9.79187093205507
4.866249999999991,coast,101.22713570842846,-1.175353438991335,-9.78814035048758
4.916249999999991,coast,101.15613458594258,-1.6646477304339662,-9.782906564168659
4.966249999999991,coast,101.0606759031278,-2.1536440954081972,-9.776257663392457
5.0162499999999905,coast,100.940776294141,-2.6422734967732087,-9.768252870882936
5.06624999999999,coast,100.79645578003708,-3.1304693824964875,-9.758936640598055
5.11624999999999,coast,100.62773765878443,-3.6181671608330106,-9.748344924039749
5.16624999999999,coast,100.43464841597802,-4.105303874900459,-9.736508249014165
5.21624999999999,coast,100.21721764886176,-4.591817985734424,-9.723453455498436
5.26624999999999,coast,99.97547799944223,-5.077649220450299,-9.709204765349781
5.3162499999999895,coast,99.70946509407558,-5.562738462269398,-9.693784484261897
5.366249999999989,coast,99.41921748780128,-6.047027668876486,-9.677213484499106
5.416249999999989,coast,99.10477661223163,-6.5304598107193055,-9.65951154910104
5.466249999999989,coast,98.76618672614582,-7.012978823786586,-9.640697624425655
5.516249999999989,coast,98.40349486816294,-7.494529573161867,-9.62079000973246
5.566249999999989,coast,98.0167508110236,-7.975057824759828,-9.599806502158799
5.616249999999988,coast,97.60600701712029,-8.454510223377744,-9.577764509254294
5.666249999999988,coast,97.17131859499669,-8.932834275685254,-9.554681137386098
5.716249999999988,coast,96.71274325659623,-9.40997833711635,-9.530573261846257
5.766249999999988,coast,96.23034127508541,-9.885891601869877,-9.50545758284602
5.816249999999988,recovery,95.72417544311259,-10.36052409540095,12.319903967567043
5.8662499999999875,recovery,95.25221360665707,-8.653901205113177,28.16814682443271
5.916249999999987,recovery,94.84914427257107,-7.543709412957687,18.743661113152612
5.966249999999987,recovery,94.49219779752846,-6.779535093797922,13.108538824747491
6.016249999999987,recovery,94.16762382734748,-6.232855530482944,9.486469955179402
6.066249999999987,recovery,93.86653110217998,-5.830888098279986,7.035333341156722
6.116249999999987,recovery,93.58287934785756,-5.529322196367274,5.31239484305501
6.1662499999999865,recovery,93.31241153698066,-5.299648613974487,4.066078189185035
6.216249999999986,recovery,93.05204251304998,-5.122714377448772,3.1444614983770265
6.266249999999986,recovery,92.79948778227926,-4.985202464136785,2.4511964996388116
6.316249999999986,recovery,92.5530271487206,-4.877594727484891,1.9226735270639281
6.366249999999986,recovery,92.31134818878817,-4.792935111430393,1.5154716477720598
6.416249999999986,recovery,92.07343915189388,-4.726047562707686,1.1991123114299995
6.466249999999985,recovery,91.83851364405176,-4.673023880287393,0.9516954358627814
6.516249999999985,recovery,91.60595642987707,-4.6308780191214085,0.7571736340920125
6.566249999999985,recovery,91.37528367167367,-4.597306516878192,0.6035940598266549
6.616249999999985,recovery,91.14611328540202,-4.570518613138743,0.481931513550208
6.666249999999985,recovery,90.9181425402371,-4.549113365523172,0.3852939237411874
6.7162499999999845,recovery,90.69113094190435,-4.531989220764625,0.3083688410545804
6.766249999999984,recovery,90.4648870324374,-4.518276481417714,0.24702985871391547
6.816249999999984,recovery,90.23925813283208,-4.5072862348932325,0.19805160838925673
6.866249999999984,recovery,90.01412232286377,-4.498471320578788,0.15890003606464376
6.916249999999984,recovery,89.78938213826119,-4.491396231286768,0.12757588990081814
6.966249999999984,recovery,89.56495959700928,-4.485713731588707,0.10249648914996357
7.0162499999999834,recovery,89.34079226131443,-4.481146582371772,0.08240547436237478
7.066249999999983,recovery,89.11683011109277,-4.477473184152469,0.06630330339364576
7.116249999999983,recovery,88.89303305628454,-4.474516252032408,0.05339332330992619
7.166249999999983,recovery,88.66936895394718,-4.472133851821476,0.043039665756808176
7.216249999999983,recovery,88.44581202543513,-4.470212285456727,0.03473420285214246
7.266249999999983,recovery,88.22234159148147,-4.468660431536262,0.028070502761522675
7.316249999999982,recovery,87.99894106039176,-4.467405235180575,0.022723230022961616
7.366249999999982,recovery,87.77559711809596,-4.466388108533966,0.018431805503851706
7.416249999999982,recovery,87.5522990793968,-4.4655620546301895,0.014987414802071441
7.466249999999982,recovery,87.32903836808192,-4.464889367053758,0.012222659249587764
7.516249999999982,recovery,87.10580810014127,-4.464339788705231,0.010003299264653265
7.5662499999999815,recovery,86.88260274953744,-4.463889037127293,0.008221658796614406
7.616249999999981,recovery,86.65941788011061,-4.463517622825569,0.006791351365286857
7.666249999999981,recovery,86.43624993048876,-4.463209901990765,0.005643059446256871
7.716249999999981,recovery,86.21309604149565,-4.462953316880943,0.004721154607018718
7.766249999999981,recovery,85.98995391764215,-4.462737786530063,0.003980989486855435
7.816249999999981,recovery,85.76682171595864,-4.462555217932258,0.003386727151415414
7.86624999999998,recovery,85.54369795676406,-4.4623991138149215,0.0029096005927584656
7.91624999999998,recovery,85.32058145203838,-4.462264257872982,0.002526516752972441
7.96624999999998,recovery,85.09747124792251,-4.462146462139624,0.0022189366283811296
8.01624999999998,recovery,84.87436657855741,-4.462042364210144,0.001971976696026445
8.06624999999998,recovery,84.65126682902509,-4.461949264470022,0.0017736878212488705
8.116249999999981,recovery,84.42817150559591,-4.461864995428019,0.0016144765259156202
8.166249999999982,recovery,84.2050802118414,-4.46178781681743,0.0014866404701265878
8.216249999999983,recovery,83.98199262945586,-4.461716331381007,0.001383995580198416
8.266249999999983,recovery,83.75890850285832,-4.4616494172594106,0.0013015767247352983
8.316249999999984,recovery,83.53582762682963,-4.461586173708533,0.0012353974205439044
8.366249999999985,recovery,83.31274983658632,-4.461525877517356,0.0011822569201385136
8.416249999999986,recovery,83.08967499981092,-4.461467948016519,0.0011395853336040318
8.466249999999986,recovery,82.86660301025303,-4.461411918983996,0.001105319283212225
8.516249999999987,recovery,82.6435337825916,-4.461357416088198,0.001077802069900713
8.566249999999988,recovery,82.42046724830989,-4.461304138777005,0.0010557035184461938
8.616249999999988,recovery,82.19740335238335,-4.461251845736354,0.0010379556216761898
8.66624999999999,recovery,81.97434205062032,-4.461200343214838,0.0010237008693181338
8.71624999999999,recovery,81.75128330752695,-4.461149475649422,0.0010122507610361708
8.76624999999999,recovery,81.52822709459276,-4.461099118138734,0.0010030524962019172
8.816249999999991,recovery,81.3051733889143,-4.461049170399802,0.000995662228788774
8.866249999999992,recovery,81.0821221720899,-4.460999551915855,0.0009897235934772652
8.916249999999993,recovery,80.85907342933241,-4.460950198040454,0.000984950463944756
8.966249999999993,recovery,80.63602714875672,-4.460901056869461,0.0009811131092831715
9.016249999999994,recovery,80.41298332080775,-4.460852086729526,0.0009780270788510848
9.066249999999995,recovery,80.1899419378012,-4.460803254161576,0.0009755442778001111
9.116249999999996,recovery,79.96690299355474,-4.4607545323017455,0.0009735458014787923
9.166249999999996,recovery,79.74386648309202,-4.460705899581428,0.0009719361820543782
9.216249999999997,recovery,79.5208324024049,-4.46065733868354,0.0009706387692105523
9.266249999999998,recovery,79.29780074826266,-4.460608835704507,0.0009695920211783005
