time,state,state_name,acceleration,speed,height,altitude
-0.62,3,   boost,9.1,15.77,5.16,512.66
-0.61,3,   boost,9.56,15.97,5.51,513.01
-0.6,3,   boost,10.04,16.16,5.33,512.84
-0.59,3,   boost,10.53,16.36,5.68,513.19
-0.58,3,   boost,11.03,16.56,5.86,513.36
-0.57,3,   boost,11.54,16.76,6.21,513.71
-0.56,3,   boost,12.07,16.96,6.56,514.06
-0.55,3,   boost,12.6,17.16,7.17,514.67
-0.54,3,   boost,13.15,17.37,7.26,514.76
-0.53,3,   boost,13.69,17.57,7.17,514.67
-0.52,3,   boost,14.25,17.78,7.52,515.02
-0.51,3,   boost,14.8,17.99,7.96,515.46
-0.5,3,   boost,15.35,18.2,8.22,515.72
-0.49,3,   boost,15.9,18.41,8.57,516.07
-0.48,3,   boost,16.44,18.62,9.18,516.68
-0.47,3,   boost,16.97,18.84,8.92,516.42
-0.46,3,   boost,17.49,19.05,9.71,517.21
-0.45,3,   boost,17.99,19.27,9.88,517.38
-0.44,3,   boost,18.48,19.48,10.32,517.82
-0.43,3,   boost,18.94,19.7,11.28,518.79
-0.42,3,   boost,19.38,19.92,10.85,518.35
-0.41,3,   boost,19.79,20.14,11.72,519.22
-0.4,3,   boost,20.17,20.36,12.07,519.57
-0.39,3,   boost,20.52,20.58,12.25,519.75
-0.38,3,   boost,20.84,20.8,12.68,520.19
-0.37,3,   boost,21.13,21.03,13.12,520.62
-0.36,3,   boost,21.38,21.25,13.12,520.62
-0.35,3,   boost,21.6,21.48,13.47,520.97
-0.34,3,   boost,21.78,21.7,14.08,521.59
-0.33,3,   boost,21.93,21.93,14.17,521.67
-0.32,3,   boost,22.05,22.15,14.96,522.46
-0.31,3,   boost,22.14,22.38,15.31,522.81
-0.3,3,   boost,22.2,22.61,15.31,522.81
-0.29,3,   boost,22.23,22.83,15.49,522.99
-0.28,3,   boost,22.24,23.06,15.84,523.34
-0.27,3,   boost,22.22,23.29,16.45,523.95
-0.26,3,   boost,22.19,23.52,16.8,524.3
-0.25,3,   boost,22.13,23.75,17.5,525
-0.24,3,   boost,22.07,23.97,17.67,525.18
-0.23,3,   boost,21.99,24.2,18.38,525.88
-0.22,3,   boost,21.9,24.43,18.29,525.79
-0.21,3,   boost,21.8,24.66,18.73,526.23
-0.2,3,   boost,21.7,24.88,19.25,526.75
-0.19,3,   boost,21.59,25.11,19.6,527.1
-0.18,3,   boost,21.48,25.34,19.95,527.45
-0.17,3,   boost,21.37,25.56,20.21,527.72
-0.16,3,   boost,21.26,25.79,20.65,528.15
-0.15,3,   boost,21.15,26.01,20.56,528.07
-0.14,3,   boost,21.03,26.24,21.53,529.03
-0.13,3,   boost,20.92,26.46,22.05,529.56
-0.12,3,   boost,20.81,26.68,21.7,529.21
-0.11,3,   boost,20.69,26.9,22.49,529.99
-0.1,3,   boost,20.57,27.12,23.19,530.69
-0.09,3,   boost,20.44,27.34,23.19,530.69
-0.08,3,   boost,20.3,27.56,24.07,531.57
-0.07,3,   boost,20.15,27.77,24.16,531.66
-0.06,3,   boost,19.99,27.99,24.6,532.1
-0.05,3,   boost,19.83,28.2,25.3,532.8
-0.04,3,   boost,19.66,28.41,25.82,533.32
-0.03,3,   boost,19.48,28.62,25.91,533.41
-0.02,3,   boost,19.3,28.83,26.09,533.59
-0.01,3,   boost,19.11,29.04,26.7,534.2
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0,3,   boost,18.91,29.24,27.49,534.99
0.01,3,   boost,18.7,29.44,27.49,534.99
0.01,3,   boost,18.7,29.44,27.49,534.99
0.02,3,   boost,18.48,29.64,28.1,535.6
0.03,3,   boost,18.26,29.84,28.89,536.39
0.04,3,   boost,18.04,30.04,29.42,536.92
0.05,3,   boost,17.8,30.23,29.59,537.09
0.06,3,   boost,17.56,30.42,30.03,537.53
0.07,3,   boost,17.31,30.61,30.47,537.97
0.08,3,   boost,17.05,30.79,30.82,538.32
0.09,3,   boost,16.79,30.97,31.26,538.76
0.1,3,   boost,16.52,31.15,31.61,539.11
0.11,3,   boost,16.25,31.33,31.61,539.11
0.12,3,   boost,15.96,31.5,32.05,539.55
0.13,3,   boost,15.68,31.68,32.05,539.55
0.14,3,   boost,15.38,31.84,32.92,540.43
0.15,3,   boost,15.08,32.01,33.54,541.04
0.16,3,   boost,14.78,32.17,33.8,541.3
0.17,3,   boost,14.47,32.33,34.59,542.09
0.18,3,   boost,14.15,32.48,34.94,542.44
0.19,3,   boost,13.83,32.63,35.56,543.06
0.2,3,   boost,13.5,32.78,35.99,543.5
0.21,3,   boost,13.17,32.92,35.82,543.32
0.22,3,   boost,12.84,33.06,36.7,544.2
0.23,3,   boost,12.5,33.2,37.22,544.72
0.24,3,   boost,12.15,33.33,37.22,544.72
0.25,3,   boost,11.8,33.46,37.75,545.25
0.26,3,   boost,11.45,33.59,38.27,545.78
0.27,3,   boost,11.09,33.71,38.8,546.3
0.28,3,   boost,10.73,33.83,39.24,546.74
0.29,3,   boost,10.37,33.94,39.15,546.65
0.3,3,   boost,10.01,34.05,40.29,547.79
0.31,3,   boost,9.64,34.15,40.29,547.79
0.32,3,   boost,9.27,34.26,41.17,548.67
0.33,3,   boost,8.89,34.35,41.35,548.85
0.34,3,   boost,8.52,34.44,41.7,549.2
0.35,3,   boost,8.14,34.53,41.7,549.2
0.36,3,   boost,7.76,34.62,42.66,550.16
0.37,3,   boost,7.39,34.7,42.75,550.25
0.38,3,   boost,7.01,34.77,43.19,550.69
0.39,3,   boost,6.62,34.84,43.45,550.95
0.4,3,   boost,6.24,34.91,44.33,551.83
0.41,3,   boost,5.86,34.97,44.51,552.01
0.42,3,   boost,5.48,35.03,44.86,552.36
0.43,3,   boost,5.1,35.09,45.82,553.33
0.44,3,   boost,4.72,35.13,45.91,553.41
0.45,3,   boost,4.34,35.18,46.44,553.94
0.46,3,   boost,3.96,35.22,46.44,553.94
0.47,3,   boost,3.59,35.26,47.14,554.64
0.48,3,   boost,3.21,35.29,47.58,555.08
0.49,3,   boost,2.84,35.32,47.4,554.91
0.5,3,   boost,2.46,35.34,48.11,555.61
0.51,3,   boost,2.1,35.36,48.46,555.96
0.52,3,   boost,1.73,35.38,48.72,556.22
0.53,3,   boost,1.36,35.39,49.34,556.84
0.54,3,   boost,1,35.4,49.86,557.37
0.55,3,   boost,0.65,35.4,50.3,557.8
0.56,3,   boost,0.29,35.4,49.86,557.37
0.57,3,   boost,-0.06,35.4,49.86,557.37
0.58,3,   boost,-0.41,35.39,50.74,558.24
0.59,3,   boost,-0.75,35.38,51.71,559.21
0.6,3,   boost,-1.09,35.37,51.97,559.47
0.61,3,   boost,-1.42,35.35,52.85,560.35
0.62,3,   boost,-1.75,35.32,52.32,559.83
0.63,3,   boost,-2.07,35.3,53.29,560.79
0.64,3,   boost,-2.39,35.27,53.73,561.23
0.65,3,   boost,-2.71,35.23,53.91,561.41
0.66,3,   boost,-3.02,35.2,54.08,561.58
0.67,3,   boost,-3.32,35.16,54.43,561.93
0.68,3,   boost,-3.62,35.11,54.43,561.93
0.69,3,   boost,-3.91,35.07,55.22,562.73
0.7,3,   boost,-4.2,35.02,55.66,563.17
0.71,3,   boost,-4.48,34.96,56.37,563.87
0.72,3,   boost,-4.76,34.91,56.45,563.96
0.73,3,   boost,-5.02,34.85,56.89,564.4
0.74,3,   boost,-5.29,34.79,57.42,564.92
0.75,3,   boost,-5.54,34.72,57.16,564.66
0.76,3,   boost,-5.79,34.66,57.51,565.01
0.77,3,   boost,-6.04,34.59,59.09,566.59
0.78,3,   boost,-6.27,34.51,58.48,565.98
0.79,3,   boost,-6.5,34.44,58.48,565.98
0.8,3,   boost,-6.73,34.36,58.83,566.33
0.81,3,   boost,-6.95,34.28,59.88,567.39
0.82,3,   boost,-7.16,34.2,59.8,567.3
0.83,3,   boost,-7.36,34.12,60.24,567.74
0.84,3,   boost,-7.56,34.03,61.03,568.53
0.85,3,   boost,-7.75,33.94,60.94,568.44
0.86,3,   boost,-7.93,33.85,61.47,568.97
0.87,3,   boost,-8.11,33.76,61.73,569.23
0.88,3,   boost,-8.28,33.67,61.91,569.41
0.89,3,   boost,-8.45,33.58,62.7,570.2
0.9,3,   boost,-8.61,33.48,62.7,570.2
0.91,3,   boost,-8.76,33.38,63.05,570.55
0.92,3,   boost,-8.9,33.28,63.23,570.73
0.93,3,   boost,-9.04,33.18,63.4,570.9
0.94,3,   boost,-9.18,33.08,64.37,571.87
0.95,3,   boost,-9.3,32.98,64.19,571.69
0.96,3,   boost,-9.42,32.87,64.63,572.13
0.97,3,   boost,-9.54,32.77,65.07,572.57
0.98,3,   boost,-9.65,32.66,65.42,572.93
0.99,3,   boost,-9.75,32.56,65.34,572.84
1,3,   boost,-9.85,32.45,66.13,573.63
1.01,3,   boost,-9.94,32.34,66.13,573.63
1.02,3,   boost,-10.03,32.23,66.57,574.07
1.03,3,   boost,-10.11,32.12,67.27,574.77
1.04,3,   boost,-10.19,32.01,67.62,575.13
1.05,3,   boost,-10.26,31.9,67.98,575.48
1.06,3,   boost,-10.33,31.79,68.5,576.01
1.07,3,   boost,-10.39,31.68,68.15,575.65
1.08,3,   boost,-10.45,31.57,69.12,576.62
1.09,3,   boost,-10.5,31.46,69.03,576.53
1.1,3,   boost,-10.55,31.34,69.3,576.8
1.11,3,   boost,-10.6,31.23,69.65,577.15
1.12,3,   boost,-10.64,31.12,69.65,577.15
1.13,3,   boost,-10.68,31.01,70.18,577.68
1.14,3,   boost,-10.72,30.89,70.97,578.47
1.15,3,   boost,-10.75,30.78,70.71,578.21
1.16,3,   boost,-10.78,30.67,71.85,579.35
1.17,3,   boost,-10.81,30.55,71.76,579.26
1.18,3,   boost,-10.83,30.44,71.94,579.44
1.19,3,   boost,-10.86,30.33,72.2,579.7
1.2,3,   boost,-10.88,30.22,72.38,579.88
1.21,3,   boost,-10.89,30.1,72.91,580.41
1.22,3,   boost,-10.91,29.99,73.35,580.85
1.23,3,   boost,-10.92,29.88,73.35,580.85
1.24,3,   boost,-10.94,29.77,73.96,581.46
1.25,3,   boost,-10.95,29.66,73.7,581.2
1.26,3,   boost,-10.96,29.55,73.7,581.2
1.27,3,   boost,-10.97,29.44,74.67,582.17
1.28,3,   boost,-10.97,29.33,74.4,581.9
1.29,3,   boost,-10.98,29.22,75.28,582.78
1.3,3,   boost,-10.98,29.11,75.72,583.23
1.31,3,   boost,-10.99,29,75.81,583.31
1.32,3,   boost,-10.99,28.89,76.34,583.84
1.33,3,   boost,-11,28.78,76.52,584.02
1.34,3,   boost,-11,28.67,76.52,584.02
1.35,3,   boost,-11,28.57,76.78,584.28
1.36,3,   boost,-11,28.46,77.57,585.07
1.37,3,   boost,-11.01,28.35,77.4,584.9
1.38,3,   boost,-11.01,28.25,78.1,585.6
1.39,3,   boost,-11.01,28.14,78.01,585.52
1.4,3,   boost,-11.01,28.03,78.28,585.78
1.41,3,   boost,-11.01,27.92,78.72,586.22
1.42,3,   boost,-11.02,27.82,78.72,586.22
1.43,3,   boost,-11.02,27.71,78.81,586.31
1.44,3,   boost,-11.02,27.6,79.25,586.75
1.45,3,   boost,-11.02,27.49,79.25,586.75
1.46,3,   boost,-11.03,27.38,79.78,587.28
1.47,3,   boost,-11.03,27.27,80.22,587.72
1.48,3,   boost,-11.03,27.16,80.39,587.89
1.49,3,   boost,-11.03,27.05,80.92,588.42
1.5,3,   boost,-11.04,26.94,81.1,588.6
1.51,3,   boost,-11.04,26.83,81.63,589.13
1.52,3,   boost,-11.04,26.72,81.98,589.48
1.53,3,   boost,-11.05,26.61,81.71,589.22
1.54,3,   boost,-11.05,26.5,82.07,589.57
1.55,3,   boost,-11.05,26.39,82.24,589.74
1.56,3,   boost,-11.06,26.28,82.24,589.74
1.57,3,   boost,-11.06,26.17,82.77,590.27
1.58,3,   boost,-11.07,26.06,83.12,590.63
1.59,3,   boost,-11.07,25.94,83.39,590.89
1.6,3,   boost,-11.08,25.83,84.18,591.68
1.61,3,   boost,-11.08,25.72,84.18,591.68
1.62,3,   boost,-11.08,25.61,84.36,591.86
1.63,3,   boost,-11.09,25.5,84.53,592.04
1.64,3,   boost,-11.09,25.39,84.89,592.39
1.65,3,   boost,-11.09,25.27,85.06,592.56
1.66,3,   boost,-11.1,25.16,85.24,592.74
1.67,3,   boost,-11.1,25.05,85.24,592.74
1.68,3,   boost,-11.1,24.94,85.86,593.36
1.69,3,   boost,-11.11,24.82,86.39,593.89
1.7,3,   boost,-11.11,24.71,86.39,593.89
1.71,3,   boost,-11.11,24.6,86.74,594.24
1.72,3,   boost,-11.11,24.49,86.65,594.15
1.73,3,   boost,-11.11,24.37,87.18,594.68
1.74,3,   boost,-11.11,24.26,86.74,594.24
1.75,3,   boost,-11.11,24.15,87.36,594.86
1.76,3,   boost,-11.11,24.04,87.44,594.95
1.77,3,   boost,-11.11,23.93,88.06,595.56
1.78,3,   boost,-11.11,23.81,88.06,595.56
1.79,3,   boost,-11.11,23.7,88.59,596.09
1.8,3,   boost,-11.11,23.59,88.77,596.27
1.81,3,   boost,-11.11,23.48,89.21,596.71
1.82,3,   boost,-11.11,23.37,89.47,596.97
1.83,3,   boost,-11.1,23.26,89.38,596.89
1.84,3,   boost,-11.1,23.15,89.56,597.06
1.85,3,   boost,-11.1,23.05,89.56,597.06
1.86,3,   boost,-11.09,22.92,89.91,597.41
1.87,3,   boost,-11.09,22.81,90.53,598.03
1.88,3,   boost,-11.08,22.7,90.18,597.68
1.89,3,   boost,-11.08,22.59,90.18,597.68
1.9,3,   boost,-11.07,22.48,90.79,598.3
1.91,3,   boost,-11.07,22.37,91.24,598.74
1.92,3,   boost,-11.06,22.26,91.24,598.74
1.93,3,   boost,-11.05,22.15,91.59,599.09
1.94,3,   boost,-11.05,22.04,91.94,599.44
1.95,3,   boost,-11.04,21.93,92.03,599.53
1.96,3,   boost,-11.03,21.81,92.38,599.88
1.97,3,   boost,-11.02,21.7,92.21,599.71
1.98,3,   boost,-11.02,21.59,92.82,600.32
1.99,3,   boost,-11.01,21.48,93.26,600.77
2,3,   boost,-11,21.37,93.26,600.77
2.01,3,   boost,-10.99,21.26,93.18,600.68
2.02,3,   boost,-10.98,21.15,93.62,601.12
2.03,3,   boost,-10.97,21.04,93.44,600.94
2.04,3,   boost,-10.96,20.94,94.23,601.74
2.05,3,   boost,-10.95,20.83,94.41,601.91
2.06,3,   boost,-10.94,20.7,94.15,601.65
2.07,3,   boost,-10.93,20.59,94.76,602.27
2.08,3,   boost,-10.91,20.48,94.5,602
2.09,3,   boost,-10.9,20.38,95.12,602.62
2.1,3,   boost,-10.89,20.27,95.03,602.53
2.11,3,   boost,-10.88,20.16,95.03,602.53
2.12,3,   boost,-10.87,20.05,95.12,602.62
2.13,3,   boost,-10.85,19.94,96.18,603.68
2.14,3,   boost,-10.84,19.84,96.09,603.59
2.15,3,   boost,-10.83,19.73,96.44,603.94
2.16,3,   boost,-10.81,19.61,97.06,604.56
2.17,3,   boost,-10.8,19.5,96.62,604.12
2.18,3,   boost,-10.79,19.39,96.18,603.68
2.19,3,   boost,-10.77,19.29,96.35,603.85
2.2,3,   boost,-10.76,19.18,96.62,604.12
2.21,5,   coast,-10.74,19.07,97.76,605.27
2.21,5,   coast,-10.74,19.07,97.76,605.27
2.22,5,   coast,-10.73,18.97,97.76,605.27
2.23,5,   coast,-10.72,18.86,97.68,605.18
2.24,5,   coast,-10.7,18.75,97.59,605.09
2.25,5,   coast,-10.69,18.65,97.76,605.27
2.26,5,   coast,-10.67,18.53,98.12,605.62
2.27,5,   coast,-10.65,18.43,98.47,605.97
2.28,5,   coast,-10.64,18.32,98.47,605.97
2.29,5,   coast,-10.62,18.21,99.44,606.94
2.3,5,   coast,-10.61,18.11,99.27,606.77
2.31,5,   coast,-10.59,18,99.09,606.59
2.32,5,   coast,-10.58,17.9,98.65,606.15
2.33,5,   coast,-10.56,17.8,98.65,606.15
2.34,5,   coast,-10.54,17.69,99.35,606.85
2.35,5,   coast,-10.53,17.59,99.88,607.38
2.36,5,   coast,-10.51,17.47,99.71,607.21
2.37,5,   coast,-10.49,17.37,99.88,607.38
2.38,5,   coast,-10.47,17.26,100.24,607.74
2.39,5,   coast,-10.46,17.16,100.32,607.83
2.4,5,   coast,-10.44,17.05,99.97,607.47
2.41,5,   coast,-10.42,16.95,100.94,608.44
2.42,5,   coast,-10.4,16.85,100.59,608.09
2.43,5,   coast,-10.39,16.75,100.94,608.44
2.44,5,   coast,-10.37,16.64,100.94,608.44
2.45,5,   coast,-10.35,16.54,101.21,608.71
2.46,5,   coast,-10.33,16.43,100.94,608.44
2.47,5,   coast,-10.32,16.32,101.74,609.24
2.48,5,   coast,-10.3,16.22,101.74,609.24
2.49,5,   coast,-10.28,16.12,102,609.5
2.5,5,   coast,-10.26,16.02,101.83,609.33
2.51,5,   coast,-10.24,15.91,102.44,609.94
2.52,5,   coast,-10.22,15.81,102.18,609.68
2.53,5,   coast,-10.21,15.71,102.53,610.03
2.54,5,   coast,-10.19,15.61,102.44,609.94
2.55,5,   coast,-10.17,15.51,102.44,609.94
2.56,5,   coast,-10.15,15.4,103.15,610.65
2.57,5,   coast,-10.13,15.3,103.24,610.74
2.58,5,   coast,-10.11,15.2,103.86,611.36
2.59,5,   coast,-10.09,15.1,103.5,611
2.6,5,   coast,-10.07,15,103.41,610.92
2.61,5,   coast,-10.06,14.9,103.94,611.45
2.62,5,   coast,-10.04,14.8,104.03,611.53
2.63,5,   coast,-10.02,14.7,104.03,611.53
2.64,5,   coast,-10,14.6,104.21,611.71
2.65,5,   coast,-9.98,14.5,104.03,611.53
2.66,5,   coast,-9.96,14.39,104.03,611.53
2.67,5,   coast,-9.94,14.29,104.83,612.33
2.68,5,   coast,-9.92,14.19,104.74,612.24
2.69,5,   coast,-9.9,14.09,104.74,612.24
2.7,5,   coast,-9.89,14,105.27,612.77
2.71,5,   coast,-9.87,13.9,105.09,612.59
2.72,5,   coast,-9.85,13.8,105.71,613.21
2.73,5,   coast,-9.83,13.7,105.53,613.04
2.74,5,   coast,-9.81,13.61,105.71,613.21
2.75,5,   coast,-9.79,13.51,105.71,613.21
2.76,5,   coast,-9.77,13.41,105.8,613.3
2.77,5,   coast,-9.75,13.31,105.8,613.3
2.78,5,   coast,-9.74,13.21,106.51,614.01
2.79,5,   coast,-9.72,13.12,105.98,613.48
2.8,5,   coast,-9.7,13.02,106.33,613.83
2.81,5,   coast,-9.68,12.92,106.33,613.83
2.82,5,   coast,-9.66,12.83,106.15,613.65
2.83,5,   coast,-9.64,12.73,106.59,614.1
2.84,5,   coast,-9.63,12.64,106.59,614.1
2.85,5,   coast,-9.61,12.55,106.86,614.36
2.86,5,   coast,-9.59,12.44,107.12,614.63
2.87,5,   coast,-9.57,12.35,107.12,614.63
2.88,5,   coast,-9.55,12.25,107.12,614.63
2.89,5,   coast,-9.54,12.16,107.04,614.54
2.9,5,   coast,-9.52,12.06,107.3,614.8
2.91,5,   coast,-9.5,11.97,108.1,615.6
2.92,5,   coast,-9.48,11.87,107.74,615.24
2.93,5,   coast,-9.46,11.78,107.83,615.33
2.94,5,   coast,-9.45,11.69,108.18,615.69
2.95,5,   coast,-9.43,11.59,108.36,615.86
2.96,5,   coast,-9.41,11.49,107.92,615.42
2.97,5,   coast,-9.39,11.4,108.54,616.04
2.98,5,   coast,-9.37,11.3,108.45,615.95
2.99,5,   coast,-9.36,11.21,108.45,615.95
3,5,   coast,-9.34,11.12,108.98,616.48
3.01,5,   coast,-9.32,11.02,109.16,616.66
3.02,5,   coast,-9.3,10.93,108.89,616.39
3.03,5,   coast,-9.29,10.84,108.89,616.39
3.04,5,   coast,-9.27,10.75,109.24,616.75
3.05,5,   coast,-9.25,10.65,109.07,616.57
3.06,5,   coast,-9.23,10.56,108.98,616.48
3.07,5,   coast,-9.21,10.46,109.69,617.19
3.08,5,   coast,-9.2,10.37,109.69,617.19
3.09,5,   coast,-9.18,10.28,109.51,617.01
3.1,5,   coast,-9.16,10.19,109.51,617.01
3.11,5,   coast,-9.14,10.1,110.04,617.54
3.12,5,   coast,-9.12,10.01,110.04,617.54
3.13,5,   coast,-9.11,9.92,110.13,617.63
3.14,5,   coast,-9.09,9.83,110.3,617.81
3.15,5,   coast,-9.07,9.74,110.57,618.07
3.16,5,   coast,-9.05,9.64,110.22,617.72
3.17,5,   coast,-9.03,9.55,110.04,617.54
3.18,5,   coast,-9.01,9.46,110.66,618.16
3.19,5,   coast,-9,9.37,110.75,618.25
3.2,5,   coast,-8.98,9.28,110.48,617.98
3.21,5,   coast,-8.96,9.19,110.48,617.98
3.22,5,   coast,-8.94,9.1,110.75,618.25
3.23,5,   coast,-8.92,9.01,110.84,618.34
3.24,5,   coast,-8.9,8.92,110.66,618.16
3.25,5,   coast,-8.88,8.84,111.19,618.69
3.26,5,   coast,-8.87,8.74,110.92,618.42
3.27,5,   coast,-8.86,8.66,111.45,618.96
3.28,5,   coast,-8.85,8.57,111.54,619.04
3.29,5,   coast,-8.84,8.48,111.63,619.13
3.3,5,   coast,-8.84,8.39,111.37,618.87
3.31,5,   coast,-8.85,8.3,111.45,618.96
3.32,5,   coast,-8.85,8.22,111.45,618.96
3.33,5,   coast,-8.86,8.13,111.81,619.31
3.34,5,   coast,-8.87,8.04,111.81,619.31
3.35,5,   coast,-8.89,7.96,112.25,619.75
3.36,5,   coast,-8.73,7.87,111.9,619.4
3.37,5,   coast,-8.72,7.78,112.34,619.84
3.38,5,   coast,-8.71,7.69,112.07,619.57
3.39,5,   coast,-8.71,7.61,112.25,619.75
3.4,5,   coast,-8.71,7.52,112.25,619.75
3.41,5,   coast,-8.71,7.44,112.07,619.57
3.42,5,   coast,-8.72,7.35,112.51,620.02
3.43,5,   coast,-8.73,7.26,112.51,620.02
3.44,5,   coast,-8.74,7.18,112.16,619.66
